"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Seasoned Warrenguard","blb","Near Mint","English","foil","","2026-07-22 22:57:50.160000","30","False","False","0.11"
"1","1","Seat of the Synod","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","176","False","False",""
"1","1","Secluded Courtyard","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","62","False","False",""
"1","1","Secluded Steppe","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","177","False","False",""
"1","1","Second Harvest","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","123","False","False",""
"1","1","Seedpod Squire","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","232","False","False","0.06"
"1","1","Seedship Impact","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","205","False","False","0.19"
"1","1","Seize the Spoils","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","546","False","False",""
"1","1","Selfcraft Mechan","eoe","Near Mint","English","foil","","2026-06-30 23:34:55.230000","74","False","False","0.11"
"1","1","Selvala, Heart of the Wilds","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","116","False","False",""
"1","1","Send in the Pest","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","100","False","False","0.08"
"1","1","Serra Redeemer","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","387","False","False",""
"3","3","Sewer-veillance Cam","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","53","False","False","0.25"
"1","1","Shadow the Hedgehog","sld","Near Mint","English","","","2026-05-03 23:10:41.487000","2086","False","False",""
"1","1","Shamanic Revelation","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","237","False","False",""
"1","1","Shambling Vent","eos","Near Mint","English","","","2026-07-09 18:29:55.097000","38","False","False","0.48"
"1","1","Shapeshifter","tecl","Near Mint","English","","","2026-05-30 18:24:46.773000","1","False","False",""
"1","1","Shark","tdsc","Near Mint","English","","","2026-05-23 19:17:58.147000","4","False","False","0.40"
"1","1","Shatter the Sky","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","66","False","False",""
"1","1","Sheltered Thicket","cmm","Near Mint","English","","","2026-08-02 17:59:49.867000","1032","False","False",""
"1","1","Shimmercreep","ecl","Near Mint","English","","","2026-08-02 17:58:36.490000","120","False","False",""
"1","1","Shivan Reef","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","179","False","False",""
"1","1","Shivan Reef","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","404","False","False",""
"1","1","Shore Lurker","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","34","False","False","0.06"
"1","1","Shore Up","blb","Near Mint","English","foil","","2026-07-22 22:57:50.160000","69","False","False","0.19"
"1","1","Shore Up","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","69","False","False","0.13"
"1","1","Shredder, Unrelenting","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","210","False","False","0.19"
"1","1","Shredder's Revenge","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","76","False","False","0.04"
"1","1","Shriekmaw","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","85","False","False",""
"1","1","Silken Strength","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","180","False","False","0.07"
"2","2","Silvan Reveler","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","163","False","False","0.20"
"1","1","Silverbluff Bridge","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","180","False","False",""
"1","1","Silverfur Partisan","soi","Near Mint","English","","","2026-08-02 17:59:49.867000","228","False","False",""
"1","1","Sinew Dancer","one","Near Mint","English","","","2026-05-27 15:24:38.060000","32","False","False","0.10"
"1","1","Sinister Monolith","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","113","False","False","0.14"
"1","1","Siphon Insight","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","241","False","False","0.29"
"1","1","Skateboard","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","178","False","False","0.33"
"1","1","Skeleton Archer","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","526","False","False",""
"1","1","Skullclamp","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","283","False","False",""
"1","1","Skybridge Towers","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","354","False","False","0.04"
"1","1","Skycloud Expanse","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","181","False","False",""
"1","1","Skyfisher Spider","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","261","False","False",""
"1","1","Skyraker Giant","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","547","False","False",""
"1","1","Skyscythe Engulfer","one","Near Mint","English","","","2026-05-27 15:24:38.060000","183","False","False","0.03"
"1","1","Skyship Buccaneer","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","50","False","False",""
"1","1","Skystinger","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","207","False","False","0.02"
"1","1","Slaughter Singer","one","Near Mint","English","","","2026-05-27 15:24:38.060000","216","False","False","0.06"
"1","1","Slithering Cryptid","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","168","False","False","0.02"
"1","1","Slithermuse","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","69","False","False",""
"1","1","Smaug the Magnificent","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","110","False","False","15.71"
"2","2","Smaug, the Great Calamity // Spew Flame","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","109","False","False","0.13"
"1","1","Smaug, the Great Calamity // Spew Flame","hob","Near Mint","English","foil","","2026-08-09 20:07:34.537000","109","False","False","0.18"
"1","1","Smaug's Fury","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","111","False","False","0.15"
"1","1","Smokebraider","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","96","False","False",""
"1","1","Snail","tblb","Near Mint","English","","","2026-07-22 22:57:50.160000","14","False","False","0.34"
"1","1","Snakeskin Veil","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","233","False","False",""
"1","1","Snakeskin Veil","khm","Near Mint","English","","","2026-08-02 17:59:49.867000","194","False","False",""
"1","1","Snare Tactician","iko","Near Mint","English","foil","","2026-05-30 18:24:46.773000","30","False","False","0.07"
"1","1","Sneering Shadewriter","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","101","False","False","0.02"
"2","2","Snowslope Hunter","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","112","False","False","0.23"
"1","1","Sodden Verdure","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","24","False","False",""
"1","1","Sol Ring","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","57","False","False",""
"1","1","Sol Ring","sld","Near Mint","English","","","2026-05-03 23:10:32.010000","2093","False","False",""
"1","1","Sol Ring","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","57","False","False",""
"1","1","Sol Ring","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","129","False","False",""
"1","1","Sol Ring","tdc","Near Mint","English","","","2026-08-02 17:59:49.867000","106","False","False",""
"1","1","Sol Ring","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","128","False","False",""
"1","1","Solar Array","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","18","False","False",""
"1","1","Solemn Simulacrum","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","355","False","False",""
"1","1","Sonic the Hedgehog","sld","Near Mint","English","","","2026-05-03 23:10:41.487000","2087","False","False",""
"1","1","Soul-Guide Gryff","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","35","False","False","0.05"
"1","1","Soul-Guide Lantern","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","143","False","False",""
"1","1","Sound the Trumpets","hob","Near Mint","English","foil","","2026-08-19 19:34:01.257000","55","False","False",""
"1","1","Sound the Trumpets","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","55","False","False","0.15"
"1","1","Spectacle Summit","sos","Near Mint","English","","","2026-05-03 23:10:23.627000","262","False","False",""
"1","1","Spectacle Summit","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","262","False","False","0.10"
"1","1","Spectral Sailor","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","164","False","False",""
"1","1","Spellgyre","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","72","False","False","0.18"
"2","2","Spicy Oatmeal Pizza","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","109","False","False","0.06"
"1","1","Spiral into Solitude","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","36","False","False","0.07"
"1","1","Spire of Industry","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","183","False","False",""
"1","1","Spirit","tsos","Near Mint","English","","","2026-07-22 22:57:50.160000","11","False","False",""
"1","1","Splash Lasher","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","73","False","False","0.12"
"1","1","Splinter, Hamato Yoshi","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","79","False","False","0.14"
"1","1","Splinter's Technique","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","80","False","False","2.03"
"1","1","Springleaf Parade","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","19","False","False",""
"1","1","Sprite Dragon","iko","Near Mint","English","","","2026-05-30 18:24:46.773000","382","False","False","0.66"
"1","1","Squire's Lightblade","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","36","False","False","0.07"
"1","1","Squirrel Nest","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","239","False","False",""
"1","1","Squirrel Sovereign","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","240","False","False",""
"1","1","Squirrelanoids","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","81","False","False","0.10"
"2","2","Squirrelanoids","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","81","False","False","0.07"
"1","1","Stadium Tidalmage","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","232","False","False","0.05"
"1","1","Starbreach Whale","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","77","False","False","0.03"
"1","1","Stargaze","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","114","False","False","0.11"
"1","1","Stargaze","soa","Near Mint","English","","","2026-07-22 22:57:50.160000","34","False","False","0.10"
"1","1","Starlight Snare","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","514","False","False",""
"1","1","Starlit Soothsayer","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","115","False","False","0.03"
"1","1","Starport Security","eoe","Near Mint","English","foil","","2026-07-09 18:29:55.097000","39","False","False","0.10"
"1","1","Starseer Mentor","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","233","False","False","0.16"
"1","1","Starting Column","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","244","False","False","0.07"
"1","1","Steel Overseer","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","144","False","False",""
"1","1","Sting, Bilbo's Sword","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","178","False","False","0.16"
"1","1","Stir Up Trouble","hob","Near Mint","English","foil","","2026-08-19 19:30:31.677000","84","False","False",""
"3","3","Stir Up Trouble","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","84","False","False","0.13"
"1","1","Stirring Honormancer","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","234","False","False","0.13"
"1","1","Stock Up","soa","Near Mint","English","","","2026-07-22 22:57:50.160000","24","False","False","1.08"
"1","1","Stockman, Mad Fly-entist","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","54","False","False","0.07"
"1","1","Stockman, Mad Fly-entist","tmt","Near Mint","English","foil","","2026-07-13 23:07:19.073000","54","False","False","0.14"
"1","1","Stomped by the Foot","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","82","False","False","0.04"
"2","2","Stone Boulder","thob","Near Mint","English","","","2026-08-09 20:07:25.990000","11","False","False",""
"1","1","Stone by Sunlight","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","27","False","False","0.12"
"1","1","Stone Docent","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","36","False","False","0.11"
"3","3","Stony-Voiced Goblins","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","85","False","False","0.16"
"1","1","Storm Fleet Spy","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","515","False","False",""
"2","2","Stormcatch Mentor","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","234","False","False",""
"1","1","Stormcatch Mentor","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","331","False","False",""
"1","1","Storm-Kiln Artist","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","255","False","False",""
"1","1","Stormwild Capridor","iko","Near Mint","English","foil","","2026-05-30 18:24:46.773000","34","False","False","0.17"
"1","1","Strangle","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","125","False","False","0.11"
"1","1","Stromkirk Bloodthief","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","185","False","False",""
"1","1","Studious First-Year // Rampant Growth","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","162","False","False","0.16"
"2","2","Study Hall","soc","Near Mint","English","","","2026-08-03 09:38:37.263000","407","False","False",""
"1","1","Subterfuge","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","6","False","False",""
"1","1","Sulfur Falls","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","184","False","False",""
"1","1","Sulfur Falls","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","408","False","False",""
"1","1","Sundown Pass","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","264","False","False","1.59"
"1","1","Sunshower Druid","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","195","False","False","0.09"
"1","1","Super State","sld","Near Mint","English","","","2026-05-03 23:10:41.487000","2081","False","False",""
"1","1","Supper for Spiders","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","86","False","False","0.43"
"1","1","Surge Conductor","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","19","False","False",""
"1","1","Surge to Victory","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","256","False","False",""
"1","1","Suspicious Shambler","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","527","False","False",""
"1","1","Swab Goblin","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","548","False","False",""
"1","1","Swamp","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","193","False","False","0.20"
"1","1","Swamp","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","270","False","False","0.21"
"1","1","Swamp","ecl","Near Mint","English","","","2026-05-23 19:17:58.147000","281","False","False","0.24"
"9","9","Swamp","ddk","Near Mint","English","","","2026-07-13 23:12:52.803000","80","False","False","0.12"
"1","1","Swamp","iko","Near Mint","English","","","2026-05-30 18:24:46.773000","268","False","False","0.12"
"3","3","Swamp","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","277","False","False",""
"1","1","Swamp","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","272","False","False","0.16"
"1","1","Swamp","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","281","False","False","0.27"
"2","2","Swamp","ecl","Near Mint","English","","","2026-08-02 17:58:36.490000","271","False","False",""
"1","1","Swamp","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","266","False","False","0.04"
"11","11","Swamp","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","276","False","False",""
"1","1","Swamp","one","Near Mint","English","","","2026-05-27 15:24:38.060000","269","False","False","1.30"
"1","1","Swamp","one","Near Mint","English","","","2026-07-13 23:12:52.803000","274","False","False","0.10"
"1","1","Swamp","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","270","False","False","0.19"
"3","3","Swamp","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","191","False","False","0.22"
"4","4","Swamp","blb","Near Mint","English","","","2026-05-03 23:10:57.657000","374","False","False",""
"4","4","Swamp","blb","Near Mint","English","","","2026-05-03 23:10:57.657000","373","False","False",""
"2","2","Swamp","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","191","False","False","0.22"
"1","1","Swamp","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","196","False","False","0.83"
"2","2","Swamp","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","196","False","False","0.43"
"1","1","Swamp","tmt","Near Mint","English","foil","","2026-07-13 23:07:19.073000","193","False","False","0.25"
"1","1","Swan Song","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","46","False","False",""
"1","1","Swarm Culler","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","119","False","False","0.08"
"1","1","Swarmyard","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","133","False","False",""
"1","1","Swarmyard Massacre","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","20","False","False",""
"1","1","Swiftfoot Boots","sld","Near Mint","English","","","2026-05-07 23:04:00.963000","2096","False","False",""
"4","4","Swiftwater Cliffs","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","397","False","False",""
"1","1","Swiftwing Assailant","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","32","False","False","0.05"
"1","1","Sword of the Squeak","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","40","False","False",""
"1","1","Sword of Vengeance","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","395","False","False",""
"1","1","Swords to Plowshares","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","45","False","False",""
"1","1","Tainted Wood","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","337","False","False",""
"1","1","Tajuru Pathwarden","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","558","False","False",""
"1","1","Take Out the Trash","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","156","False","False","0.06"
"1","1","Talisman of Creativity","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","357","False","False",""
"1","1","Talisman of Resilience","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","288","False","False",""
"1","1","Tangle Tumbler","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","250","False","False","0.14"
"1","1","TCRI Building","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","189","False","False","0.10"
"1","1","TCRI Building","tmt","Near Mint","English","foil","","2026-07-13 23:07:19.073000","189","False","False","0.13"
"1","1","Tear Asunder","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","241","False","False",""
"1","1","Technodrome","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","179","False","False","3.02"
"1","1","Tekuthal, Inquiry Dominus","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","78","False","False",""
"1","1","Temple of Abandon","scd","Near Mint","English","","","2026-08-02 17:59:49.867000","323","False","False",""
"1","1","Temple of Enlightenment","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","186","False","False",""
"1","1","Temple of Epiphany","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","412","False","False",""
"1","1","Temple of Epiphany","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","187","False","False",""
"1","1","Temple of Malady","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","341","False","False",""
"1","1","Temple of the False God","plst","Near Mint","English","","","2026-08-02 17:59:49.867000","C18-285","False","False",""
"1","1","Temple of the False God","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","416","False","False",""
"1","1","Temple of Triumph","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","188","False","False",""
"1","1","Temporal Intervention","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","120","False","False","0.14"
"1","1","Tend the Sprigs","ecl","Near Mint","English","","","2026-05-23 19:17:58.147000","197","False","False","0.06"
"1","1","Tenderize","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","133","False","False","0.04"
"1","1","Terramorphic Expanse","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","345","False","False",""
"1","1","Terramorphic Expanse","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","265","False","False","0.07"
"1","1","Terramorphic Expanse","sos","Near Mint","English","","","2026-05-03 23:10:23.627000","265","False","False",""
"1","1","Terrasymbiosis","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","210","False","False","10.24"
"1","1","Terror of Mount Velus","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","549","False","False",""
"2","2","Textbook Tabulator","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","70","False","False","0.04"
"1","1","Tezzeret's Gambit","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","47","False","False",""
"2","2","Thawbringer","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","211","False","False","0.06"
"2","2","The Black Arrow","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","171","False","False","0.17"
"1","1","The Celestus","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","252","False","False",""
"1","1","The Chief Warg","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","150","False","False","0.16"
"1","1","The Chief Warg","hob","Near Mint","English","foil","","2026-08-19 19:28:41.673000","150","False","False",""
"1","1","The Cloning of Shredder","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","60","False","False","2.17"
"1","1","The Cloning of Shredder","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","60","False","False","1.50"
"1","1","The Eagles Are Coming!","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","205","False","False","3.27"
"1","1","The Last Ronin","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","154","False","False","1.14"
"1","1","The Last Ronin's Technique","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","12","False","False","0.15"
"1","1","The Lord of the Eagles","hob","Near Mint","English","","","2026-08-19 19:28:00.360000","240","False","False",""
"1","1","The Master of Lake-town","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","77","False","False","1.31"
"1","1","The Misty Mountains Cold","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","321","False","False",""
"2","2","The Mountain-king's Return","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","22","False","False","0.16"
"1","1","The Mycosynth Gardens","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","168","False","False",""
"1","1","The Notary Hobbits","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","131","False","False","0.09"
"1","1","The Odd Acorn Gang","blc","Near Mint","English","foil","","2026-05-03 23:10:57.657000","7","False","False",""
"1","1","The Ozolith","iko","Near Mint","English","","","2026-05-23 19:17:58.147000","362","False","False","40.03"
"1","1","The Reaver Cleaver","sld","Near Mint","English","","","2026-05-07 23:05:11.453000","2095","False","False",""
"1","1","The Seriema","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","35","False","False","0.57"
"3","3","Thieving Otter","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","390","False","False",""
"1","1","Thirst for Identity","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","79","False","False","0.11"
"1","1","Thirst for Knowledge","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","48","False","False",""
"1","1","Thorin Oakenshield","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","165","False","False","0.17"
"1","1","Thorin, Mountain-king","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","114","False","False","4.88"
"1","1","Thorin's Last Stand","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","209","False","False","0.27"
"2","2","Thorin's Last Stand","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","28","False","False","0.17"
"1","1","Thornplate Intimidator","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","117","False","False","0.03"
"1","1","Thornplate Intimidator","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","117","False","False","0.06"
"1","1","Thornvault Forager","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","197","False","False","0.72"
"1","1","Thornweald Archer","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","559","False","False",""
"1","1","Thought Monitor","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","79","False","False",""
"1","1","Thought Shucker","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","77","False","False","0.06"
"1","1","Thraben Exorcism","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","39","False","False","0.03"
"1","1","Thranduil, Sindarin Liege // Silvan Rally","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","233","False","False","0.99"
"1","1","Thranduil, Sindarin Liege // Silvan Rally","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","166","False","False","0.20"
"2","2","Thranduil's Decree","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","56","False","False","0.17"
"1","1","Thrashing Brontodon","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","560","False","False",""
"1","1","Three Tree Rootweaver","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","198","False","False","0.07"
"1","1","Three Tree Scribe","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","199","False","False","0.17"
"1","1","Threefold Thunderhulk","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","145","False","False",""
"1","1","Thrill of Possibility","eld","Near Mint","English","","","2026-08-02 17:59:49.867000","146","False","False",""
"1","1","Thriving Bluff","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","170","False","False",""
"1","1","Thriving Grove","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","171","False","False",""
"1","1","Thriving Heath","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","172","False","False",""
"1","1","Thriving Isle","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","173","False","False",""
"1","1","Thriving Moor","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","174","False","False",""
"1","1","Throes of Chaos","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","257","False","False",""
"1","1","Thrór's Map","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","179","False","False","0.35"
"1","1","Thrummingbird","one","Near Mint","English","","","2026-05-27 15:24:38.060000","288","False","False","0.11"
"1","1","Thrummingbird","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","80","False","False",""
"1","1","Thunderclap Drake","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","204","False","False",""
"1","1","Thunderdrum Soloist","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","134","False","False","0.14"
"1","1","Tidings of War","hob","Near Mint","English","foil","","2026-08-19 19:36:37.410000","115","False","False",""
"2","2","Tidings of War","hob","Near Mint","English","","","2026-08-19 19:36:22.147000","115","False","False","0.20"
"1","1","Timeless Lotus","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","143","False","False",""
"1","1","Tireless Provisioner","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","243","False","False",""
"1","1","Titan Forge","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","146","False","False",""
"1","1","Titan of Industry","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","117","False","False",""
"1","1","Titanic Growth","one","Near Mint","English","","","2026-05-27 15:24:38.060000","187","False","False","0.06"
"1","1","Titan's Grave","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","266","False","False","0.12"
"1","1","Tolarian Terror","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","167","False","False",""
"1","1","Tom, Bert, and William","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","169","False","False","0.36"
"1","1","Tome Blast","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","135","False","False","0.06"
"1","1","Toski, Bearer of Secrets","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","244","False","False",""
"1","1","Tovolar, Dire Overlord // Tovolar, the Midnight Scourge","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","246","False","False",""
